	SRR1930037	SRR1930038	SRR1930039	SRR1930034	SRR1930035	SRR1930036
ENSMUSG00000085371.1	11	3	10	5	7	4
ENSMUSG00000085401.2	0	0	0	1	1	1
ENSMUSG00000085441.1	0	0	0	0	0	0
ENSMUSG00000085442.1	0	13	15	3	4	4
ENSMUSG00000085466.2	0	0	0	0	0	0
ENSMUSG00000085481.1	0	0	0	0	0	0
ENSMUSG00000085484.2	0	0	0	0	0	0
ENSMUSG00000085486.2	0	0	1	0	0	0
ENSMUSG00000085487.1	2	0	3	0	1	1
ENSMUSG00000085500.9	19	14	23	12	15	14
ENSMUSG00000085507.1	1	0	0	0	0	0
ENSMUSG00000085513.1	11	16	16	2	10	5
ENSMUSG00000085521.4	8	1	4	7	14	6
ENSMUSG00000085530.1	0	0	0	0	0	0
ENSMUSG00000085547.4	0	1	1	0	0	0
ENSMUSG00000085552.1	0	0	0	0	0	0
ENSMUSG00000085576.3	0	1	2	3	4	3
ENSMUSG00000085577.1	0	0	0	0	0	0
ENSMUSG00000085584.3	46	44	30	21	22	31
ENSMUSG00000085601.7	9	14	19	15	18	14
ENSMUSG00000085603.3	59	37	80	48	56	42
ENSMUSG00000085608.1	0	0	0	0	0	0
ENSMUSG00000085610.1	1	0	0	0	0	0
ENSMUSG00000085611.3	0	0	0	0	0	0
ENSMUSG00000085625.1	0	1	1	1	3	5
ENSMUSG00000085627.2	0	1	0	0	0	0
ENSMUSG00000085642.8	137	104	105	115	96	122
ENSMUSG00000085666.3	0	5	4	0	5	0
ENSMUSG00000085679.2	0	0	0	0	0	0
ENSMUSG00000085682.2	18	9	10	10	19	17
ENSMUSG00000085683.2	0	0	0	0	0	0
ENSMUSG00000085684.2	7	7	3	10	9	3
ENSMUSG00000085686.1	0	0	0	0	0	0
ENSMUSG00000085699.1	0	0	2	0	4	2
ENSMUSG00000085700.1	0	0	0	0	0	0
ENSMUSG00000085706.1	0	0	0	0	0	0
ENSMUSG00000085711.4	0	3	0	2	2	0
ENSMUSG00000085718.2	0	0	2	2	3	0
ENSMUSG00000085722.4	0	0	0	0	0	0
ENSMUSG00000085738.2	3	3	15	8	3	2
ENSMUSG00000085756.1	0	0	0	0	0	0
ENSMUSG00000085775.1	0	0	0	0	0	0
ENSMUSG00000085783.3	0	0	0	90	169	165
ENSMUSG00000085787.3	27	76	70	64	61	0
ENSMUSG00000085791.4	47	110	38	0	2	0
ENSMUSG00000085793.2	510	377	482	371	359	443
ENSMUSG00000085795.8	421	428	410	345	401	379
ENSMUSG00000085799.1	1	0	3	2	0	2
ENSMUSG00000085812.1	0	4	0	0	0	1
ENSMUSG00000085815.1	1	1	0	1	1	1
ENSMUSG00000085841.1	0	0	0	0	0	0
ENSMUSG00000085861.1	2	3	1	2	2	2
ENSMUSG00000085867.1	0	1	2	2	1	1
ENSMUSG00000085877.4	0	0	0	0	0	0
ENSMUSG00000085880.4	0	0	0	0	0	0
ENSMUSG00000085893.1	3	0	0	0	1	0
ENSMUSG00000085897.2	4	5	6	4	3	6
ENSMUSG00000085898.1	0	0	0	0	0	0
ENSMUSG00000085915.1	1	1	0	0	0	1
ENSMUSG00000085917.1	28	20	37	0	14	18
ENSMUSG00000085924.1	0	0	0	1	0	0
ENSMUSG00000085925.3	225	200	223	178	242	250
ENSMUSG00000085934.1	0	0	0	0	0	0
ENSMUSG00000085938.1	0	0	4	0	0	0
ENSMUSG00000085939.3	7	0	16	9	6	0
ENSMUSG00000085957.4	23	27	25	15	21	14
ENSMUSG00000085966.1	0	0	0	0	0	0
ENSMUSG00000085977.1	0	0	0	1	0	0
ENSMUSG00000085978.1	0	0	0	0	0	0
ENSMUSG00000085993.2	0	0	0	0	0	0
ENSMUSG00000085998.8	109	107	124	103	131	86
ENSMUSG00000086004.1	6	5	5	3	7	10
ENSMUSG00000086022.1	120	120	137	82	110	84
ENSMUSG00000086040.8	1974	1752	1915	1411	1675	1716
ENSMUSG00000086056.1	0	0	0	0	0	1
ENSMUSG00000086076.1	2	2	2	3	1	1
ENSMUSG00000086081.4	0	0	0	0	0	0
ENSMUSG00000086097.1	0	0	0	0	0	0
ENSMUSG00000086115.1	0	0	0	0	0	0
ENSMUSG00000086123.3	0	0	5	1	1	4
ENSMUSG00000086133.1	0	1	1	1	1	1
ENSMUSG00000086142.3	0	0	0	0	0	0
ENSMUSG00000086147.2	0	1	1	1	1	3
ENSMUSG00000086158.2	179	112	146	139	130	158
ENSMUSG00000086162.1	1	3	4	2	0	3
ENSMUSG00000086167.3	1	1	0	0	2	1
ENSMUSG00000086174.1	0	1	1	0	0	0
ENSMUSG00000086176.4	0	0	0	0	0	0
ENSMUSG00000086194.1	0	0	0	0	0	0
ENSMUSG00000086195.1	0	0	0	0	0	0
ENSMUSG00000086225.1	0	1	0	0	0	0
ENSMUSG00000086228.2	20	35	30	30	35	35
ENSMUSG00000086229.3	2	2	2	0	0	0
ENSMUSG00000086232.2	0	0	0	0	0	0
ENSMUSG00000086235.1	11	10	17	12	3	4
ENSMUSG00000086240.4	0	0	0	0	0	0
ENSMUSG00000086246.2	0	0	0	0	0	0
ENSMUSG00000086260.1	0	0	0	2	0	0
ENSMUSG00000086261.1	0	0	0	0	0	0
ENSMUSG00000086265.1	0	0	0	0	0	0
ENSMUSG00000086277.2	1	1	1	3	1	1
ENSMUSG00000086278.5	100	137	171	106	92	106
ENSMUSG00000086316.8	216	185	180	202	170	156
ENSMUSG00000086322.7	36	17	17	18	16	29
ENSMUSG00000086338.2	0	0	0	0	0	0
ENSMUSG00000086361.1	10	8	7	10	12	7
ENSMUSG00000086367.1	0	0	1	0	0	0
ENSMUSG00000086373.8	1	1	0	1	4	0
ENSMUSG00000086377.1	96	93	100	33	113	63
ENSMUSG00000086409.3	1	1	0	0	2	1
ENSMUSG00000086414.2	81	91	89	69	81	76
ENSMUSG00000086415.1	0	0	0	0	0	0
ENSMUSG00000086420.1	0	0	0	0	0	0
ENSMUSG00000086422.1	0	0	0	0	0	0
ENSMUSG00000086436.2	242	189	221	172	135	206
ENSMUSG00000086452.1	0	0	0	0	0	0
ENSMUSG00000086458.1	25	16	37	26	26	18
ENSMUSG00000086473.1	0	0	0	0	0	0
ENSMUSG00000086489.1	0	0	0	0	0	0
ENSMUSG00000086497.1	0	0	0	0	0	0
ENSMUSG00000086513.3	0	9	0	0	3	7
ENSMUSG00000086518.1	0	0	1	0	0	0
ENSMUSG00000086521.3	0	0	0	0	0	0
ENSMUSG00000086524.3	0	0	0	0	0	0
ENSMUSG00000086525.1	0	0	0	0	0	0
ENSMUSG00000086545.4	0	0	0	0	0	0
ENSMUSG00000086562.1	0	0	0	0	0	0
ENSMUSG00000086564.9	6	10	3	7	1	13
ENSMUSG00000086567.1	0	0	0	0	0	0
ENSMUSG00000086577.1	0	0	0	0	0	0
ENSMUSG00000086580.1	16	8	16	7	8	7
ENSMUSG00000086583.3	3463	2654	2615	2513	2607	2628
ENSMUSG00000086596.2	268	192	200	157	151	144
ENSMUSG00000086598.9	6	4	12	14	8	8
ENSMUSG00000086668.1	0	0	0	0	0	0
ENSMUSG00000086670.1	4	0	2	3	2	0
ENSMUSG00000086688.4	0	6	4	1	2	0
ENSMUSG00000086691.2	0	0	0	0	0	0
ENSMUSG00000086697.1	23	13	16	11	9	9
ENSMUSG00000086699.3	0	0	0	0	0	0
ENSMUSG00000086721.2	9	4	4	4	5	7
ENSMUSG00000086724.1	0	2	0	0	0	0
ENSMUSG00000086726.3	0	0	0	1	0	0
ENSMUSG00000086727.8	26	24	33	26	34	18
ENSMUSG00000086743.2	0	0	0	0	0	0
ENSMUSG00000086784.2	156	119	103	94	93	87
ENSMUSG00000086785.1	0	0	0	0	0	0
ENSMUSG00000086812.2	0	0	0	0	1	0
ENSMUSG00000086815.4	8	8	13	7	6	10
ENSMUSG00000086821.3	0	1	0	0	0	0
ENSMUSG00000086842.2	17	23	35	26	28	21
ENSMUSG00000086846.2	0	0	0	0	0	1
ENSMUSG00000086848.3	0	0	0	0	0	0
ENSMUSG00000086858.2	0	0	0	0	0	0
ENSMUSG00000086875.2	0	0	0	0	0	0
ENSMUSG00000086882.4	0	0	0	0	0	0
ENSMUSG00000086906.1	7	12	10	4	8	8
ENSMUSG00000086922.2	413	305	275	373	400	447
ENSMUSG00000086925.1	3	0	2	0	0	0
ENSMUSG00000086926.2	2	2	1	0	2	2
ENSMUSG00000086936.1	0	0	1	1	0	1
ENSMUSG00000086941.1	0	0	0	0	0	0
ENSMUSG00000086962.4	9	5	4	3	1	2
ENSMUSG00000086965.1	13	14	11	10	14	11
ENSMUSG00000086984.4	0	0	0	0	0	0
ENSMUSG00000086986.3	15	23	25	17	12	14
ENSMUSG00000086989.3	0	0	0	0	0	0
ENSMUSG00000086996.1	3	2	6	3	2	1
ENSMUSG00000087006.3	206	180	167	187	169	153
ENSMUSG00000087007.1	0	0	0	0	0	0
ENSMUSG00000087008.4	0	0	0	0	0	0
ENSMUSG00000087021.3	0	0	0	0	0	0
ENSMUSG00000087034.4	4	0	3	0	0	0
ENSMUSG00000087052.1	3	7	2	1	4	2
ENSMUSG00000087075.2	4	1	0	1	1	0
ENSMUSG00000087076.2	1	0	0	0	0	0
ENSMUSG00000087112.1	0	1	2	0	1	1
ENSMUSG00000087119.4	0	0	4	0	3	5
ENSMUSG00000087121.1	6	7	7	4	8	5
ENSMUSG00000087123.1	0	1	0	0	0	0
ENSMUSG00000087141.1	4386	3530	3783	3912	3835	3963
ENSMUSG00000087144.1	0	0	0	0	0	0
ENSMUSG00000087149.8	0	0	1	0	1	0
ENSMUSG00000087150.7	35	23	34	20	25	33
ENSMUSG00000087152.3	0	0	1	0	0	0
ENSMUSG00000087153.8	37	31	47	22	21	27
ENSMUSG00000087166.9	6	3	3	3	2	6
ENSMUSG00000087181.3	1	1	0	2	1	1
ENSMUSG00000087194.9	0	0	0	0	0	0
ENSMUSG00000087198.4	1	3	2	1	1	2
ENSMUSG00000087204.1	2	0	0	1	1	0
ENSMUSG00000087207.8	3	1	0	0	2	0
ENSMUSG00000087208.1	0	0	0	0	0	1
ENSMUSG00000087224.1	0	0	0	0	0	0
ENSMUSG00000087230.10	2	4	1	5	6	3
ENSMUSG00000087233.1	24	21	20	19	21	16
ENSMUSG00000087235.1	14	12	12	14	14	14
ENSMUSG00000087236.3	4	4	10	4	4	4
ENSMUSG00000087239.1	2	10	3	4	2	3
ENSMUSG00000087244.1	0	0	0	0	0	0
ENSMUSG00000087247.3	0	0	1	0	0	0
ENSMUSG00000087255.2	0	1	0	0	0	0
ENSMUSG00000087260.5	446	371	368	356	342	386
ENSMUSG00000087270.2	0	0	0	0	0	0
ENSMUSG00000087279.10	1	3	1	0	2	2
ENSMUSG00000087286.1	3	3	11	1	9	6
ENSMUSG00000087298.3	20	17	9	10	18	4
ENSMUSG00000087303.3	12	14	20	12	12	7
ENSMUSG00000087321.1	2	0	4	4	3	3
ENSMUSG00000087325.3	0	0	0	0	0	0
ENSMUSG00000087350.1	5	3	3	3	4	4
ENSMUSG00000087370.3	2105	1818	2060	1823	2352	1923
ENSMUSG00000087376.3	1	0	1	0	0	0
ENSMUSG00000087385.8	115	83	109	76	98	82
ENSMUSG00000087403.9	459	423	508	370	644	463
ENSMUSG00000087408.10	1153	1088	1081	1068	1100	1118
ENSMUSG00000087412.4	0	0	9	0	0	0
ENSMUSG00000087415.4	0	0	0	0	0	0
ENSMUSG00000087444.1	5	5	4	3	6	5
ENSMUSG00000087457.1	3	0	0	4	2	1
ENSMUSG00000087468.1	0	0	0	0	0	0
ENSMUSG00000087512.2	5	3	7	5	3	3
ENSMUSG00000087520.2	0	0	0	1	0	0
ENSMUSG00000087522.3	0	0	0	0	0	0
ENSMUSG00000087542.1	8	2	10	2	6	2
ENSMUSG00000087569.1	14	12	12	14	14	14
ENSMUSG00000087582.6	0	0	0	0	0	0
ENSMUSG00000087584.1	0	0	0	0	0	0
ENSMUSG00000087588.1	0	0	0	0	0	0
ENSMUSG00000087598.9	390	323	350	283	339	357
ENSMUSG00000087610.1	6	7	7	5	1	4
ENSMUSG00000087632.1	4	9	14	6	3	6
ENSMUSG00000087635.3	0	0	0	0	0	0
ENSMUSG00000087636.1	0	1	0	2	3	1
ENSMUSG00000087642.3	0	0	0	0	0	0
ENSMUSG00000087649.2	0	0	0	0	0	0
ENSMUSG00000087651.3	121	86	97	90	101	98
ENSMUSG00000087663.1	0	0	0	0	0	0
ENSMUSG00000087666.3	0	0	0	0	0	0
ENSMUSG00000087687.3	412	349	355	312	314	351
ENSMUSG00000087701.4	0	0	0	0	0	0
ENSMUSG00000089627.1	1	1	4	2	1	3
ENSMUSG00000089628.1	1	0	0	0	0	0
ENSMUSG00000089630.1	0	0	0	0	0	0
ENSMUSG00000089631.2	0	0	0	0	0	0
ENSMUSG00000089634.1	0	1	4	0	3	0
ENSMUSG00000089639.1	0	0	0	0	0	0
ENSMUSG00000089640.1	12	9	6	20	7	12
ENSMUSG00000089643.2	0	0	0	0	0	0
ENSMUSG00000089645.3	0	7	3	5	2	1
ENSMUSG00000089646.1	0	1	0	0	0	0
ENSMUSG00000089648.1	2	0	1	0	2	0
ENSMUSG00000089651.1	27	30	48	27	39	24
ENSMUSG00000089654.1	0	0	0	0	0	0
ENSMUSG00000089657.1	9	5	9	5	2	8
ENSMUSG00000089659.2	0	0	0	5	1	2
ENSMUSG00000089661.9	5	2	6	2	3	6
ENSMUSG00000089662.1	3	5	9	6	8	7
ENSMUSG00000089664.2	0	0	0	0	0	0
ENSMUSG00000089665.2	13	12	10	10	14	7
ENSMUSG00000089666.1	0	0	1	0	0	1
ENSMUSG00000089667.1	1	1	0	0	0	0
ENSMUSG00000089669.7	47	53	53	32	26	43
ENSMUSG00000089670.1	1	1	4	2	1	3
ENSMUSG00000089673.1	1	1	1	0	8	3
ENSMUSG00000089675.1	0	0	0	0	0	0
ENSMUSG00000089678.8	0	1	1	2	0	0
ENSMUSG00000089682.10	2234	1863	1856	1843	1785	1965
ENSMUSG00000089684.1	0	0	0	0	0	0
ENSMUSG00000089686.2	0	0	2	3	1	1
ENSMUSG00000089687.2	14	11	11	8	11	7
ENSMUSG00000089689.1	0	0	0	0	0	0
ENSMUSG00000089690.1	0	0	0	0	0	0
ENSMUSG00000089694.2	0	8	7	0	21	7
ENSMUSG00000089695.2	1	1	0	0	1	0
ENSMUSG00000089696.3	0	0	0	0	0	0
ENSMUSG00000089698.1	36	56	40	59	83	52
ENSMUSG00000089700.1	0	1	0	0	1	0
ENSMUSG00000089703.1	2	1	0	2	1	0
ENSMUSG00000089704.9	739	634	663	241	541	558
ENSMUSG00000089705.1	0	0	0	0	0	0
ENSMUSG00000089715.12	6907	6358	6126	5698	6221	5912
ENSMUSG00000089716.7	16	17	23	23	24	15
ENSMUSG00000089717.2	1	0	1	0	0	0
ENSMUSG00000089722.2	1	0	0	1	1	3
ENSMUSG00000089724.1	0	0	0	0	0	0
ENSMUSG00000089727.2	2	0	0	0	0	0
ENSMUSG00000089728.2	0	1	0	0	0	1
ENSMUSG00000089731.3	0	0	0	0	0	0
ENSMUSG00000089732.5	0	0	0	0	0	0
ENSMUSG00000089735.1	8	6	12	5	10	4
ENSMUSG00000089736.2	55	35	40	49	39	42
ENSMUSG00000089739.2	78	16	0	0	62	106
ENSMUSG00000089748.2	1	0	0	0	1	0
ENSMUSG00000089749.1	0	0	0	0	0	0
ENSMUSG00000089753.9	1	1	0	0	1	0
ENSMUSG00000089754.1	0	0	0	0	0	0
ENSMUSG00000089756.2	741	595	687	539	644	580
ENSMUSG00000089762.3	500	652	432	483	663	577
ENSMUSG00000089764.2	20	17	21	18	7	8
ENSMUSG00000089768.2	14	10	15	9	15	17
ENSMUSG00000089769.1	0	0	0	0	0	0
ENSMUSG00000089773.7	1	0	0	1	1	2
ENSMUSG00000089774.2	1530	1127	1191	1235	1461	1282
ENSMUSG00000089775.1	0	0	0	0	1	0
ENSMUSG00000089782.1	10	1	7	5	1	6
ENSMUSG00000089785.2	4	4	3	7	3	1
ENSMUSG00000089789.1	87	117	148	84	113	88
ENSMUSG00000089790.1	18	20	42	23	33	18
ENSMUSG00000089791.1	0	0	0	0	0	0
ENSMUSG00000089792.3	0	0	0	0	0	0
ENSMUSG00000089793.1	1	0	0	0	0	0
ENSMUSG00000089795.1	0	0	0	0	2	0
ENSMUSG00000089798.9	131	118	179	128	137	144
ENSMUSG00000089800.1	2	0	2	0	1	1
ENSMUSG00000089802.1	1	1	1	0	2	1
ENSMUSG00000089803.3	0	0	0	0	0	0
ENSMUSG00000089806.1	2	1	4	4	1	6
ENSMUSG00000089807.1	0	1	0	0	1	0
ENSMUSG00000089808.3	0	0	0	0	0	0
ENSMUSG00000089809.9	1479	1080	1202	1431	1460	1455
ENSMUSG00000089811.2	1	0	0	0	0	0
ENSMUSG00000089814.1	1	1	0	1	0	2
ENSMUSG00000089816.1	0	0	0	0	0	0
ENSMUSG00000089817.1	2	1	4	2	1	1
ENSMUSG00000089818.1	56	45	72	45	42	49
ENSMUSG00000089824.10	606	484	540	609	616	540
ENSMUSG00000089826.1	0	0	0	0	0	0
ENSMUSG00000089828.2	3	3	4	3	3	3
ENSMUSG00000089831.1	0	0	0	0	0	0
ENSMUSG00000089832.8	140	108	126	104	142	127
ENSMUSG00000089834.2	0	0	0	0	1	0
ENSMUSG00000089836.2	0	0	0	0	0	0
ENSMUSG00000089837.9	16	0	45	9	26	20
ENSMUSG00000089838.1	1	2	0	0	0	1
ENSMUSG00000089839.1	2	0	9	2	6	3
ENSMUSG00000089840.1	13	7	5	4	7	2
ENSMUSG00000089844.7	1	0	0	1	0	0
ENSMUSG00000089847.8	506	381	519	433	444	438
ENSMUSG00000089857.9	349	250	261	262	282	298
ENSMUSG00000089859.5	159	153	178	132	174	140
ENSMUSG00000089861.1	0	1	0	2	3	0
ENSMUSG00000089862.8	575	599	522	531	629	527
ENSMUSG00000089865.2	0	27	0	30	0	0
ENSMUSG00000089868.1	0	0	0	0	0	0
ENSMUSG00000089872.10	2466	1957	1998	1917	1899	2005
ENSMUSG00000089873.8	0	0	1	0	0	0
ENSMUSG00000089876.3	9	7	7	8	4	3
ENSMUSG00000089877.1	0	0	0	1	0	0
ENSMUSG00000089883.1	3	2	6	3	2	3
ENSMUSG00000089885.2	7	1	6	2	3	3
ENSMUSG00000089886.1	6	5	4	4	4	10
ENSMUSG00000089888.1	0	0	0	0	0	0
ENSMUSG00000089891.1	0	0	0	0	0	0
ENSMUSG00000089892.3	13	13	17	18	18	15
ENSMUSG00000089893.1	0	0	0	0	0	0
ENSMUSG00000089901.1	192	145	128	146	151	168
ENSMUSG00000089904.1	0	0	0	0	0	0
ENSMUSG00000089905.1	0	3	0	0	1	3
ENSMUSG00000089906.1	0	0	0	0	0	0
ENSMUSG00000089908.1	2	1	3	2	2	2
ENSMUSG00000089909.1	0	1	0	0	0	0
ENSMUSG00000089910.1	1	1	1	2	1	0
ENSMUSG00000089911.4	1300	1154	1102	1070	1177	1183
ENSMUSG00000089917.7	423	342	315	310	287	288
ENSMUSG00000089922.2	195	182	234	208	258	220
ENSMUSG00000089927.1	2	1	0	0	1	0
ENSMUSG00000089929.1	14	6	3	5	2	0
ENSMUSG00000089931.1	0	0	0	1	0	0
ENSMUSG00000089932.1	0	0	0	0	0	0
ENSMUSG00000089933.1	1	4	1	1	4	0
ENSMUSG00000089936.1	72	58	42	52	41	52
ENSMUSG00000089937.1	0	1	0	0	0	0
ENSMUSG00000089938.1	0	0	0	0	0	0
ENSMUSG00000089942.9	2	3	0	0	0	0
ENSMUSG00000089943.1	0	2	1	0	0	1
ENSMUSG00000089945.13	552	603	623	441	645	578
ENSMUSG00000089950.2	0	0	0	0	0	0
ENSMUSG00000089951.8	35	24	24	28	16	22
ENSMUSG00000089953.3	0	0	0	0	0	0
ENSMUSG00000089958.1	0	1	0	0	0	2
ENSMUSG00000089960.1	0	2	1	0	0	0
ENSMUSG00000089963.3	0	0	0	0	0	0
ENSMUSG00000089965.1	0	1	0	0	0	0
ENSMUSG00000089966.1	0	0	0	0	0	0
ENSMUSG00000089967.1	0	0	0	0	0	0
ENSMUSG00000089972.3	0	1	3	0	0	0
ENSMUSG00000089973.3	0	0	0	0	0	0
ENSMUSG00000089975.2	8	8	11	9	12	12
ENSMUSG00000089976.1	0	0	0	0	0	0
ENSMUSG00000089978.1	4	8	8	0	7	1
ENSMUSG00000089984.7	5	4	3	4	3	2
ENSMUSG00000089987.2	1	11	7	1	9	7
ENSMUSG00000089988.2	4	4	0	3	0	4
ENSMUSG00000089989.10	0	0	0	0	0	0
ENSMUSG00000089991.2	0	0	1	1	0	1
ENSMUSG00000089992.3	1	0	0	0	1	0
ENSMUSG00000089993.1	16	17	17	19	18	20
ENSMUSG00000089996.6	41	39	26	24	21	35
ENSMUSG00000089999.1	86	71	96	60	31	134
ENSMUSG00000090000.2	436	335	362	326	344	356
ENSMUSG00000090001.1	58	49	40	45	44	45
ENSMUSG00000090004.1	2	5	2	3	3	5
ENSMUSG00000090007.1	0	1	0	1	0	0
ENSMUSG00000090008.1	0	0	1	0	0	0
ENSMUSG00000090015.8	23	11	16	17	13	9
ENSMUSG00000090019.5	4	12	13	14	8	10
ENSMUSG00000090021.2	3	0	1	1	1	0
ENSMUSG00000090027.1	4	6	4	3	3	2
ENSMUSG00000090035.3	101	83	75	72	74	73
ENSMUSG00000090036.1	0	0	0	0	0	0
ENSMUSG00000090040.1	0	0	0	0	0	0
ENSMUSG00000090041.1	0	0	1	0	1	0
ENSMUSG00000090042.1	0	0	0	0	0	0
ENSMUSG00000090043.1	1	2	5	3	2	2
ENSMUSG00000090044.1	0	0	0	0	0	0
ENSMUSG00000090047.1	0	2	1	1	1	2
ENSMUSG00000090051.1	0	0	0	0	0	0
ENSMUSG00000090053.9	671	572	651	520	735	603
ENSMUSG00000090059.4	46	57	75	29	58	27
ENSMUSG00000090061.9	1986	1815	1791	1378	1793	1508
ENSMUSG00000090066.2	118	92	82	83	57	49
ENSMUSG00000090067.1	0	3	0	1	2	1
ENSMUSG00000090071.4	1492	1399	962	1285	1440	1114
ENSMUSG00000090074.1	0	3	2	1	2	0
ENSMUSG00000090077.9	439	342	361	305	276	319
ENSMUSG00000090078.2	12	14	30	14	27	21
ENSMUSG00000090083.11	769	645	702	562	656	632
ENSMUSG00000090084.7	4	6	6	4	5	5
ENSMUSG00000090089.3	0	0	0	0	0	0
ENSMUSG00000090090.1	1	2	2	2	4	5
ENSMUSG00000090093.8	882	845	871	562	779	727
ENSMUSG00000090095.1	1	0	2	1	0	0
ENSMUSG00000090097.8	0	0	0	0	0	0
ENSMUSG00000090098.7	34	39	37	18	25	19
ENSMUSG00000090099.2	0	0	0	0	0	1
ENSMUSG00000090100.7	4596	3942	4083	4006	4502	4365
ENSMUSG00000090102.1	0	0	0	0	0	0
ENSMUSG00000090106.1	0	0	0	0	0	0
ENSMUSG00000090107.1	1	0	2	1	0	0
ENSMUSG00000090109.1	0	0	0	0	0	0
ENSMUSG00000090110.8	122	110	104	85	88	81
ENSMUSG00000090111.1	0	0	0	0	0	0
ENSMUSG00000090112.8	2352	2144	2367	2048	2206	2279
ENSMUSG00000090113.7	3	7	6	3	6	10
ENSMUSG00000090114.1	0	1	0	0	0	0
ENSMUSG00000090115.7	598	566	560	479	535	539
ENSMUSG00000090119.1	7	13	17	8	7	10
ENSMUSG00000090121.10	24	17	21	26	9	3
ENSMUSG00000090122.3	47	31	30	21	26	30
ENSMUSG00000090124.7	25	25	23	14	11	13
ENSMUSG00000090125.3	678	663	423	674	699	667
ENSMUSG00000090126.1	0	0	1	0	0	0
ENSMUSG00000090128.1	0	0	0	0	0	0
ENSMUSG00000090129.10	70	37	52	52	43	51
ENSMUSG00000090131.1	1	0	0	0	0	0
ENSMUSG00000090132.2	0	0	0	0	0	0
ENSMUSG00000090136.4	0	0	0	0	26	17
ENSMUSG00000090137.8	4771	3563	3325	3688	3139	3479
ENSMUSG00000090138.2	3	2	1	2	1	1
ENSMUSG00000090141.1	0	0	0	0	0	0
ENSMUSG00000090142.2	0	0	1	0	0	0
ENSMUSG00000090145.7	0	0	0	0	0	0
ENSMUSG00000090147.1	1	0	0	0	0	0
ENSMUSG00000090150.10	570	474	492	440	457	481
ENSMUSG00000090152.1	0	0	0	0	0	0
ENSMUSG00000090159.1	0	0	0	1	0	0
ENSMUSG00000090162.1	1	1	0	0	0	0
ENSMUSG00000090164.8	14	8	10	8	17	15
ENSMUSG00000090165.8	0	0	0	0	0	0
ENSMUSG00000090166.2	0	0	0	0	0	0
ENSMUSG00000090171.1	0	6	1	0	2	0
ENSMUSG00000090173.8	15	21	18	18	11	21
ENSMUSG00000090175.1	0	0	0	0	0	0
ENSMUSG00000090176.1	16	33	28	24	26	23
ENSMUSG00000090179.1	2	1	1	0	1	0
ENSMUSG00000090180.1	0	0	0	0	0	0
ENSMUSG00000090186.5	0	0	0	0	0	0
ENSMUSG00000090188.1	0	0	0	0	0	0
ENSMUSG00000090197.1	1	0	5	0	2	0
ENSMUSG00000090202.1	0	2	0	0	0	1
ENSMUSG00000090206.8	1	2	2	0	0	0
ENSMUSG00000090210.7	76	58	83	68	41	64
ENSMUSG00000090213.1	800	675	643	614	607	688
ENSMUSG00000090215.9	0	0	0	0	0	2
ENSMUSG00000090219.3	82	109	153	120	118	108
ENSMUSG00000090222.2	2	4	1	3	0	0
ENSMUSG00000090223.2	2610	2273	2212	2018	1902	2132
ENSMUSG00000090224.1	1	0	0	0	0	0
ENSMUSG00000090225.1	4	11	12	5	6	6
ENSMUSG00000090228.1	0	0	0	0	0	0
ENSMUSG00000090231.10	44	41	38	39	33	37
ENSMUSG00000090236.3	71	66	65	47	48	60
ENSMUSG00000090242.1	0	0	1	0	1	0
ENSMUSG00000090243.1	10	2	9	8	4	6
ENSMUSG00000090247.7	224	179	160	147	160	143
ENSMUSG00000090256.1	16	0	20	6	21	21
ENSMUSG00000090258.7	286	225	280	286	209	251
ENSMUSG00000090259.1	0	0	0	0	0	0
ENSMUSG00000090264.1	38	41	25	24	26	23
ENSMUSG00000090265.1	0	0	0	0	0	0
ENSMUSG00000090266.10	170	111	126	109	140	127
ENSMUSG00000090268.1	0	0	0	0	0	0
ENSMUSG00000090272.8	54	51	26	17	19	16
ENSMUSG00000090273.3	10	5	8	10	8	8
ENSMUSG00000090277.1	2	0	1	0	1	1
ENSMUSG00000090290.2	340	317	325	265	333	327
ENSMUSG00000090291.3	18	28	24	27	23	16
ENSMUSG00000090292.1	0	0	0	0	0	0
ENSMUSG00000090298.2	0	0	0	0	0	0
ENSMUSG00000090300.1	0	0	0	0	0	0
ENSMUSG00000090302.1	0	0	0	0	0	0
ENSMUSG00000090303.3	3	4	1	2	1	1
ENSMUSG00000090304.4	141	135	195	117	151	148
ENSMUSG00000090305.2	8	0	3	3	0	4
ENSMUSG00000090306.5	2	0	0	0	3	0
ENSMUSG00000090308.2	2	0	2	2	3	0
ENSMUSG00000090314.2	0	0	0	0	0	0
ENSMUSG00000090315.2	12	7	14	5	18	11
ENSMUSG00000090317.1	23	13	19	27	15	18
ENSMUSG00000090318.1	0	0	0	0	0	0
ENSMUSG00000090319.2	7	5	8	4	13	5
ENSMUSG00000090323.2	23	21	18	11	15	6
ENSMUSG00000090326.1	0	0	0	1	0	0
ENSMUSG00000090328.1	0	0	0	0	0	0
ENSMUSG00000090331.1	0	0	1	0	0	0
ENSMUSG00000090332.1	0	0	0	0	0	0
ENSMUSG00000090333.1	0	0	0	0	0	0
ENSMUSG00000090334.1	2	10	0	1	5	0
ENSMUSG00000090336.5	19	24	16	12	19	18
ENSMUSG00000090338.1	4	0	0	0	0	0
ENSMUSG00000090341.1	0	0	0	0	0	0
